0.0,0.016129032258064516,0.03225806451612903,0.04032258064516129,0.008064516129032258,0.008064516129032258,0.008064516129032258,0.008064516129032258,0.25,0.12096774193548387,0.13709677419354838,0.016129032258064516,0.06451612903225806,0.0,0.0,0.024193548387096774,0.04838709677419355,0.08064516129032258,0.06451612903225806,0.016129032258064516,0.024193548387096774,0.016129032258064516,0.016129032258064516,0.0
0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0,0.1875,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625
0.13043478260869565,0.0,0.0,0.0,0.2608695652173913,0.0,0.13043478260869565,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.13043478260869565
0.010101010101010102,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.1111111111111111,0.08080808080808081,0.050505050505050504,0.06060606060606061,0.18181818181818182,0.010101010101010102,0.010101010101010102,0.06060606060606061,0.1414141414141414,0.06060606060606061,0.050505050505050504,0.030303030303030304,0.04040404040404041,0.010101010101010102,0.0,0.030303030303030304
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
0.0,0.01639344262295082,0.0,0.08196721311475409,0.0,0.0,0.01639344262295082,0.0,0.0,0.09836065573770492,0.01639344262295082,0.11475409836065574,0.11475409836065574,0.03278688524590164,0.0,0.01639344262295082,0.06557377049180328,0.29508196721311475,0.06557377049180328,0.0,0.06557377049180328,0.0,0.0,0.0
0.23809523809523808,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.14285714285714285
0.043859649122807015,0.017543859649122806,0.06140350877192982,0.06140350877192982,0.043859649122807015,0.008771929824561403,0.043859649122807015,0.043859649122807015,0.0,0.07017543859649122,0.11403508771929824,0.043859649122807015,0.08771929824561403,0.0,0.03508771929824561,0.05263157894736842,0.017543859649122806,0.10526315789473684,0.09649122807017543,0.0,0.02631578947368421,0.0,0.008771929824561403,0.017543859649122806
0.3448275862068966,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.0,0.017241379310344827,0.0,0.05172413793103448,0.034482758620689655,0.017241379310344827,0.0,0.10344827586206896,0.0,0.034482758620689655,0.0,0.034482758620689655,0.13793103448275862,0.017241379310344827,0.034482758620689655,0.0,0.05172413793103448
0.28,0.0,0.0,0.0,0.16,0.0,0.12,0.0,0.08,0.0,0.04,0.02,0.0,0.0,0.16,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.02
0.1956521739130435,0.021739130434782608,0.0,0.0,0.34782608695652173,0.0,0.17391304347826086,0.0,0.06521739130434782,0.0,0.0,0.021739130434782608,0.0,0.0,0.08695652173913043,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608
